,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
42,deep fake,Track time,0,Text length,2000,Duration,15,50,333,934,300,0.8776350327729424,0.7727075781482458,14.981775605432249,0.9187579502564517,0.8736304681795674,13.264337280629805
43,deep fake,Track time,0,Text length,2000,Duration,20,28,333,934,300,0.8763565273828565,0.7738654531800818,14.962939274999812,0.9175968534739151,0.8743582888309858,13.145776697140102
44,deep fake,Track time,0,Text length,2000,Duration,25,18,333,934,300,0.8753675702030221,0.7685728105599544,14.738109450906155,0.9171499364512306,0.8707266643360532,12.721672405266835
45,deep fake,Track time,0,Text length,2000,Duration,30,14,333,934,300,0.8748323656387348,0.7673407402381937,14.752690122820972,0.9169532023263801,0.8700333335244889,12.697135352206303
46,deep fake,Track time,0,Text length,2000,Duration,40,9,333,934,300,0.8732574978565888,0.768227921486787,14.775006803474154,0.9157019717254405,0.8708375956263528,12.86388616242395
47,deep fake,Track time,0,Text length,2000,Duration,50,5,333,934,300,0.8711763130046896,0.769294634963039,15.41496538629566,0.9141249148324533,0.8720840587469726,13.957649100830716
48,deep fake,Track time,0,Text length,2000,Duration,75,3,333,934,300,0.8766955382905122,0.7763667285885,14.701657771119114,0.9171318804515924,0.8764988772305989,12.783015037918167
49,deep fake,Track time,0,Text length,2000,Duration,100,3,333,934,300,0.8766955382905122,0.7763667285885,14.701657771119114,0.9171318804515924,0.8764988772305989,12.783015037918167
50,deep fake,Track time,0,Text length,2000,Duration,125,2,333,934,300,0.8766955382905122,0.7763667285885,14.701657771119114,0.9171318804515924,0.8764988772305989,12.783015037918167
51,deep fake,Track time,0,Text length,2000,Duration,150,1,333,934,300,0.8766955382905122,0.7763667285885,14.701657771119114,0.9171318804515924,0.8764988772305989,12.783015037918169
52,deep fake,Track time,0,Text length,3000,Duration,0,532,262,934,300,0.8777266717199244,0.7701566358663979,14.44510820109034,0.9200168005299291,0.8738711907231762,12.379767077004406
53,deep fake,Track time,0,Text length,3000,Duration,5,210,262,934,300,0.8759325772030332,0.7731845440133199,14.722919612798226,0.9166705661705511,0.8740658372338541,12.892734281684417
54,deep fake,Track time,0,Text length,3000,Duration,10,110,262,934,300,0.8727434599658782,0.7590113699704216,14.868822004709436,0.9177589256395795,0.8682176676119554,12.915341204003107
55,deep fake,Track time,0,Text length,3000,Duration,15,50,262,934,300,0.8730339402239153,0.757681446196926,15.193775304938658,0.9191362128537507,0.8663554645613677,13.182994039955798
