,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
32,artificial intelligence,Duration,20,Text length,0,138,816,987,228,0.8848598824790638,0.7774658722937214,14.492235263080838,0.9147630211664449,0.8273772386826843,14.006133893805902
33,artificial intelligence,Duration,20,Text length,100,138,816,987,228,0.8848598824790638,0.7774658722937214,14.492235263080838,0.9147630211664449,0.8273772386826843,14.006133893805902
34,artificial intelligence,Duration,20,Text length,1000,138,783,987,228,0.8849600064040931,0.7799119369160815,14.625191695951804,0.9159695066320017,0.8314854334256964,14.108176397929553
35,artificial intelligence,Duration,20,Text length,2000,138,725,987,228,0.8839662538814368,0.7799371650486185,14.593947283131582,0.9145772353272553,0.8303904221315344,14.059167789873717
36,artificial intelligence,Duration,20,Text length,3000,138,616,987,228,0.8812378348374884,0.7804933204763235,14.85131718541176,0.9133987198416698,0.8325337406494372,14.291795953065723
37,artificial intelligence,Duration,20,Text length,5000,138,388,987,228,0.8758157230442128,0.7770597183579983,14.832361934969574,0.9130549532119925,0.8361878933231347,14.004813362268862
38,artificial intelligence,Duration,20,Text length,7500,138,186,987,228,0.8420130122825489,0.7245921944262032,17.048218143581025,0.8992523280912058,0.8102865876721899,16.109080901453886
39,artificial intelligence,Duration,20,Text length,10000,138,95,987,228,0.8359361837713076,0.7409622180548613,17.885658225675726,0.9022993663597458,0.8365323586671942,17.133743736630148
40,artificial intelligence,Duration,25,Text length,0,107,816,987,228,0.8797009512490931,0.7701602699167915,14.654695161573333,0.911205450228119,0.821752463065291,14.173215378985615
41,artificial intelligence,Duration,25,Text length,100,107,816,987,228,0.8797009512490931,0.7701602699167915,14.654695161573333,0.911205450228119,0.821752463065291,14.173215378985615
42,artificial intelligence,Duration,25,Text length,1000,107,783,987,228,0.8796068602742314,0.7723862355471607,14.79730864194823,0.9122957094931862,0.8257199863668546,14.278132383803584
43,artificial intelligence,Duration,25,Text length,2000,107,725,987,228,0.8780376978686184,0.7716063699660158,14.783968624864215,0.9105411209711559,0.8241000974407139,14.229303279774962
44,artificial intelligence,Duration,25,Text length,3000,107,616,987,228,0.8757837711187739,0.7731356781907934,15.057453130687673,0.9093911987017155,0.8264921159841416,14.46577334756031
45,artificial intelligence,Duration,25,Text length,5000,107,388,987,228,0.8689559502530535,0.767914856311305,15.027074573523477,0.9089306254445408,0.8301359207898078,14.191996163685577
46,artificial intelligence,Duration,25,Text length,7500,107,186,987,228,0.8340489265313323,0.7147590598420074,17.20046266332264,0.8944607427616954,0.8033952572363167,16.255884231163694
47,artificial intelligence,Duration,25,Text length,10000,107,95,987,228,0.8277595794747052,0.731544660235238,18.034324348201814,0.8964552539538886,0.8286733556110163,17.29721622666224
48,artificial intelligence,Duration,30,Text length,0,85,816,987,228,0.8772268774883704,0.7625287796453741,14.899402525386382,0.9105080571895833,0.8176635267471498,14.39630318084106
49,artificial intelligence,Duration,30,Text length,100,85,816,987,228,0.8772268774883704,0.7625287796453741,14.899402525386382,0.9105080571895833,0.8176635267471498,14.39630318084106
50,artificial intelligence,Duration,30,Text length,1000,85,783,987,228,0.8775582220722478,0.7654240840661888,15.035487591212288,0.911843100896881,0.8220412465343035,14.50416858935273
51,artificial intelligence,Duration,30,Text length,2000,85,725,987,228,0.876248695120893,0.7650273715111416,15.010492473564842,0.9102743390145436,0.8206717006251774,14.45659257155948
52,artificial intelligence,Duration,30,Text length,3000,85,616,987,228,0.8741580924095806,0.7668199737902627,15.287444691948474,0.9095457910063001,0.8237039278673994,14.695354421664614
53,artificial intelligence,Duration,30,Text length,5000,85,388,987,228,0.8678845993966194,0.762338514939585,15.226103011842502,0.9097321151744162,0.8283118084293328,14.438085307241682
54,artificial intelligence,Duration,30,Text length,7500,85,186,987,228,0.8302437001221071,0.7049383028787797,17.48158051591112,0.895343186535555,0.8012578705372603,16.466524660064145
55,artificial intelligence,Duration,30,Text length,10000,85,95,987,228,0.8238025331484986,0.7220253806328472,18.312932547435338,0.8975482495021825,0.8268602294312318,17.529222571898384
56,artificial intelligence,Duration,40,Text length,0,71,816,987,228,0.8746703563773551,0.7533085285017537,14.736888861944601,0.9079637633971802,0.8092399344766551,14.236766134251175
57,artificial intelligence,Duration,40,Text length,100,71,816,987,228,0.8746703563773551,0.7533085285017537,14.736888861944601,0.9079637633971802,0.8092399344766551,14.236766134251175
58,artificial intelligence,Duration,40,Text length,1000,71,783,987,228,0.8750134096024795,0.7562238892729848,14.834914822721128,0.9093827046362841,0.8137742319051261,14.32916850971353
59,artificial intelligence,Duration,40,Text length,2000,71,725,987,228,0.8736784787347477,0.755759032968524,14.810170570796528,0.9079774258620175,0.812635125865593,14.293257588110285
60,artificial intelligence,Duration,40,Text length,3000,71,616,987,228,0.8719704147472824,0.7581844562401189,15.071311185744277,0.9074403632068577,0.8159906532646468,14.502868972947708
61,artificial intelligence,Duration,40,Text length,5000,71,388,987,228,0.8640016417564244,0.7510589122980955,15.005456359713035,0.9066669158332606,0.8189390408860648,14.231685581821665
62,artificial intelligence,Duration,40,Text length,7500,71,186,987,228,0.825514863840252,0.6920581280394879,17.332949712436285,0.8914958073526787,0.7901404147710943,16.38027000739349
63,artificial intelligence,Duration,40,Text length,10000,71,95,987,228,0.8183852457052955,0.7090587341074382,18.190179351005682,0.8942376657426849,0.8171673893663687,17.384573015378344
64,artificial intelligence,Duration,50,Text length,0,53,816,987,228,0.8615594769213439,0.7221881351895219,15.21829090941719,0.8944620892695553,0.7763109727477462,14.767550311353984
65,artificial intelligence,Duration,50,Text length,100,53,816,987,228,0.8615594769213439,0.7221881351895219,15.21829090941719,0.8944620892695553,0.7763109727477462,14.767550311353984
66,artificial intelligence,Duration,50,Text length,1000,53,783,987,228,0.8616256835487772,0.7247169119637575,15.363294512560026,0.8959331238920065,0.7809965295221807,14.859952686816339
67,artificial intelligence,Duration,50,Text length,2000,53,725,987,228,0.8601344293878287,0.7240420175115713,15.369469279536577,0.8946669693773159,0.7801039683100913,14.838248999105472
68,artificial intelligence,Duration,50,Text length,3000,53,616,987,228,0.8571935442730907,0.7248615910123263,15.649094110559489,0.8935568280982918,0.7826896499443744,15.04050516873997
69,artificial intelligence,Duration,50,Text length,5000,53,388,987,228,0.8470012407867946,0.7146522755261173,15.63195777923695,0.8912559846566369,0.7831125333082942,14.814655111353904
70,artificial intelligence,Duration,50,Text length,7500,53,186,987,228,0.8051274818183392,0.651437368228887,17.85869881900643,0.8744140844137703,0.7509187029370584,16.89030569120874
71,artificial intelligence,Duration,50,Text length,10000,53,95,987,228,0.7982145011244134,0.6705949431275533,18.715928457575828,0.8780964920303868,0.7809751479089394,17.915426482206446
72,artificial intelligence,Duration,75,Text length,0,24,816,987,228,0.8558319158125458,0.7184933224642305,15.065746393661005,0.9016651423674311,0.7925701085467363,14.575564545167857
73,artificial intelligence,Duration,75,Text length,100,24,816,987,228,0.8558319158125458,0.7184933224642305,15.065746393661005,0.9016651423674311,0.7925701085467363,14.575564545167857
74,artificial intelligence,Duration,75,Text length,1000,24,783,987,228,0.8551631117429803,0.720026317028506,15.210749996803843,0.9028981705350289,0.7967972971067104,14.667966920630217
75,artificial intelligence,Duration,75,Text length,2000,24,725,987,228,0.8536139448325426,0.7194435565301115,15.18532255106993,0.9013281969761496,0.7953402464495684,14.641124446192313
76,artificial intelligence,Duration,75,Text length,3000,24,616,987,228,0.8510198711144166,0.7211158774836858,15.491881942424119,0.9006199887337079,0.7984845006675738,14.84604101281511
77,artificial intelligence,Duration,75,Text length,5000,24,388,987,228,0.8413486594723176,0.712346422237863,15.472360246708172,0.898361082118948,0.7989163996046769,14.603793792161404
78,artificial intelligence,Duration,75,Text length,7500,24,186,987,228,0.7998466430252454,0.6512202131496111,17.7309899130255,0.8802367519965211,0.7648462496801117,16.734172318612238
79,artificial intelligence,Duration,75,Text length,10000,24,95,987,228,0.7867580462980944,0.6628575177019496,18.588219551594893,0.8800892282338612,0.788659264776573,17.759293109609935
80,artificial intelligence,Duration,100,Text length,0,17,816,987,228,0.8391535328605733,0.6880351213196434,15.495636601279147,0.889221075780935,0.7656963710724299,15.049882320451221
81,artificial intelligence,Duration,100,Text length,100,17,816,987,228,0.8391535328605733,0.6880351213196434,15.495636601279147,0.889221075780935,0.7656963710724299,15.049882320451221
82,artificial intelligence,Duration,100,Text length,1000,17,783,987,228,0.8379135576024682,0.68892476748704,15.64064020442198,0.890471657581168,0.7700712020081472,15.142284695913581
83,artificial intelligence,Duration,100,Text length,2000,17,725,987,228,0.8365736119177614,0.6888315492463283,15.623362411972167,0.8890030684129336,0.7689192363280724,15.128138047507164
84,artificial intelligence,Duration,100,Text length,3000,17,616,987,228,0.8333147504969075,0.6900918948981218,15.925702653125285,0.8874928343782925,0.7710991494425633,15.326481868629472
85,artificial intelligence,Duration,100,Text length,5000,17,388,987,228,0.8211934698500817,0.6786826185877419,15.932185382689575,0.8836563186712918,0.7692636640590305,15.12474528663702
86,artificial intelligence,Duration,100,Text length,7500,17,186,987,228,0.7781225296715221,0.6172327667951668,18.137036581308273,0.8656479313233395,0.7353509870371916,17.171345761882442
87,artificial intelligence,Duration,100,Text length,10000,17,95,987,228,0.7633303228127284,0.629031805761613,18.99426621987767,0.8652913446491408,0.7607564187186342,18.196466552880146
88,artificial intelligence,Duration,125,Text length,0,11,816,987,228,0.8357871334508509,0.6786565766885296,15.657870582557507,0.8819377047217375,0.7498419383885476,15.168461764272063
89,artificial intelligence,Duration,125,Text length,100,11,816,987,228,0.8357871334508509,0.6786565766885296,15.657870582557507,0.8819377047217375,0.7498419383885476,15.168461764272063
90,artificial intelligence,Duration,125,Text length,1000,11,783,987,228,0.8346765568466055,0.6797192840089509,15.802874185700341,0.8832026548678049,0.754278346233176,15.260864139734418
91,artificial intelligence,Duration,125,Text length,2000,11,725,987,228,0.8342041280006967,0.6808703272105184,15.801957726076942,0.8823611108341117,0.7542476676395068,15.24989144783588
92,artificial intelligence,Duration,125,Text length,3000,11,616,987,228,0.8301411832281671,0.6809770006080735,16.106401360425536,0.8806246744789168,0.7562002728354209,15.446592082583056
93,artificial intelligence,Duration,125,Text length,5000,11,388,987,228,0.819278386895166,0.6712175775521317,16.120561264003204,0.8771741449781721,0.7550783440550314,15.254983160255929
94,artificial intelligence,Duration,125,Text length,7500,11,186,987,228,0.7773915956930056,0.6108976418544992,18.310964003227717,0.8610647598365148,0.7239994786378489,17.2806391227
95,artificial intelligence,Duration,125,Text length,10000,11,95,987,228,0.7594060141865308,0.6190179033554927,19.13108194015687,0.8598236185152923,0.7484227680855364,18.3057599136977
96,artificial intelligence,Duration,150,Text length,0,10,816,987,228,0.8334510731485734,0.6736807713189881,15.775309839418531,0.8790348814355873,0.7434128195485704,15.287041208092903
97,artificial intelligence,Duration,150,Text length,100,10,816,987,228,0.8334510731485734,0.6736807713189881,15.775309839418531,0.8790348814355873,0.7434128195485704,15.287041208092903
98,artificial intelligence,Duration,150,Text length,1000,10,783,987,228,0.8324210712070035,0.6748868407047468,15.920313442561365,0.8802834763902347,0.74784459261103,15.379443583555258
99,artificial intelligence,Duration,150,Text length,2000,10,725,987,228,0.8316271064800053,0.6755805494339759,15.922540420633261,0.8791620663562573,0.7473580957915225,15.37164484816459
100,artificial intelligence,Duration,150,Text length,3000,10,616,987,228,0.8272964454857124,0.6753999394156927,16.225356668475726,0.8774679086806358,0.7494882837591381,15.566702296536645
101,artificial intelligence,Duration,150,Text length,5000,10,388,987,228,0.814837574781124,0.6635589150190163,16.249546850375772,0.8733384186416117,0.7473426153516627,15.385221033874839
102,artificial intelligence,Duration,150,Text length,7500,10,186,987,228,0.7717756101784254,0.6021005468303603,18.4192064663451,0.8555297136387625,0.7135730148763717,17.389932483517555
103,artificial intelligence,Duration,150,Text length,10000,10,95,987,228,0.753629014965897,0.6106390869952303,19.239324403274253,0.8542384048317824,0.7386015285756881,18.415053274515248
