,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
51,vpn,Track time,150,Text length,2000,502,1625,2,229,0.7650888124920894,0.3618864064537204,17.402878841292114,0.8087322084166644,0.422265097752535,16.40052154973774
52,vpn,Track time,150,Text length,3000,502,1279,2,229,0.7491393181670618,0.3578179081623483,15.982460224680564,0.8128423174954048,0.4467489676021784,14.063955488715099
53,vpn,Track time,150,Text length,5000,502,747,2,229,0.7461498560982808,0.35484730875026144,15.064045920091708,0.8091210112186924,0.43932587017453534,13.432551281404756
54,vpn,Track time,150,Text length,7500,502,330,2,229,0.7105219254779669,0.32640751897925036,15.144893530444072,0.8006000198023684,0.43127589126414834,12.614804885343986
55,vpn,Track time,150,Text length,10000,502,172,2,229,0.6377863514062267,0.2464260537380902,13.469541022357927,0.7485700213289137,0.3299784066968272,10.74632555556936
56,vpn,Track time,200,Text length,0,502,1985,0,229,0.7745989057113397,0.37960675691104623,18.615008681132167,0.8146383169554272,0.43894689484483446,17.635583026818445
57,vpn,Track time,200,Text length,100,502,1977,0,229,0.7754379489623536,0.38121293139707857,19.216540817704704,0.8154170548078264,0.44079947313523093,18.262922211963815
58,vpn,Track time,200,Text length,1000,502,1862,0,229,0.7719025609576956,0.37590438839639384,17.842190385308385,0.8121264548880625,0.43255476953512806,16.882714562918213
59,vpn,Track time,200,Text length,2000,502,1625,0,229,0.7650888124920894,0.3618864064537204,17.402878841292114,0.8087322084166644,0.422265097752535,16.40052154973774
60,vpn,Track time,200,Text length,3000,502,1279,0,229,0.7491393181670618,0.3578179081623483,15.982460224680564,0.8128423174954048,0.4467489676021784,14.063955488715099
61,vpn,Track time,200,Text length,5000,502,747,0,229,0.7461498560982808,0.35484730875026144,15.064045920091708,0.8091210112186924,0.43932587017453534,13.432551281404756
62,vpn,Track time,200,Text length,7500,502,330,0,229,0.7105219254779669,0.32640751897925036,15.144893530444072,0.8006000198023684,0.43127589126414834,12.614804885343986
63,vpn,Track time,200,Text length,10000,502,172,0,229,0.6377863514062267,0.2464260537380902,13.469541022357927,0.7485700213289137,0.3299784066968272,10.74632555556936
64,vpn,Track time,250,Text length,0,502,1985,0,229,0.7745989057113397,0.37960675691104623,18.615008681132167,0.8146383169554272,0.43894689484483446,17.635583026818445
65,vpn,Track time,250,Text length,100,502,1977,0,229,0.7754379489623536,0.38121293139707857,19.216540817704704,0.8154170548078264,0.44079947313523093,18.262922211963815
66,vpn,Track time,250,Text length,1000,502,1862,0,229,0.7719025609576956,0.37590438839639384,17.842190385308385,0.8121264548880625,0.43255476953512806,16.882714562918213
67,vpn,Track time,250,Text length,2000,502,1625,0,229,0.7650888124920894,0.3618864064537204,17.402878841292114,0.8087322084166644,0.422265097752535,16.40052154973774
68,vpn,Track time,250,Text length,3000,502,1279,0,229,0.7491393181670618,0.3578179081623483,15.982460224680564,0.8128423174954048,0.4467489676021784,14.063955488715099
69,vpn,Track time,250,Text length,5000,502,747,0,229,0.7461498560982808,0.35484730875026144,15.064045920091708,0.8091210112186924,0.43932587017453534,13.432551281404756
70,vpn,Track time,250,Text length,7500,502,330,0,229,0.7105219254779669,0.32640751897925036,15.144893530444072,0.8006000198023684,0.43127589126414834,12.614804885343986
71,vpn,Track time,250,Text length,10000,502,172,0,229,0.6377863514062267,0.2464260537380902,13.469541022357927,0.7485700213289137,0.3299784066968272,10.74632555556936
