,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
1098,oscars,Track time,150,Text length,3000,Duration,30,22,413,26,158,0.11512402420477195,-0.0016925791787204662,13.694341372912804,0.2884427489028771,0.11954341708359312,12.49483808429717
1099,oscars,Track time,150,Text length,3000,Duration,40,16,413,26,158,0.11574999726758088,0.00021682172346047278,13.537355501641217,0.28972546682812605,0.12299606414017816,12.339597013660816
1100,oscars,Track time,150,Text length,3000,Duration,50,15,413,26,158,0.1167332907250702,0.0011837330470133188,13.458862566005424,0.2919913277967303,0.1264100864345988,12.260342010688754
1101,oscars,Track time,150,Text length,3000,Duration,75,9,413,26,158,0.11776622511342104,0.0026320773545264868,13.301876694733838,0.296719718326821,0.133330876426665,12.10183200474463
1102,oscars,Track time,150,Text length,3000,Duration,100,6,413,26,158,0.11807622174542773,0.0036079618714539327,13.223383759098047,0.2975340736387081,0.13523366992138536,12.022577001772566
1103,oscars,Track time,150,Text length,3000,Duration,125,5,413,26,158,0.11714430547489862,0.0025237924790547047,13.144890823462251,0.2880604458197635,0.12058977256816088,11.996158667448544
1104,oscars,Track time,150,Text length,3000,Duration,150,4,413,26,158,0.1172549458764437,0.0035649360512979926,13.223383759098043,0.29195580341042465,0.12771422454474524,12.058335151261641
1105,oscars,Track time,150,Text length,5000,Duration,0,527,197,26,158,0.11586957672869268,0.010586856548472108,11.357622193953127,0.3381203704899426,0.20378726720348536,10.194841646961503
1106,oscars,Track time,150,Text length,5000,Duration,5,166,197,26,158,0.1183227707515745,0.013980625819334265,11.066247582205024,0.36282463236024404,0.24169809928921562,9.835503002204089
1107,oscars,Track time,150,Text length,5000,Duration,10,92,197,26,158,0.11739647997459386,0.014771174054501101,10.622929701877075,0.3398183874592276,0.20749857222387982,9.486880386216104
1108,oscars,Track time,150,Text length,5000,Duration,15,61,197,26,158,0.12143369257834787,0.016404717108222767,11.09035195573658,0.3228082135401544,0.17949681644301355,9.982214836583768
1109,oscars,Track time,150,Text length,5000,Duration,20,52,197,26,158,0.12314563297045404,0.020733294597263734,10.747403181613711,0.3112538900124617,0.16354683591132566,9.746244595503665
1110,oscars,Track time,150,Text length,5000,Duration,25,38,197,26,158,0.10218332039446404,-0.0069319189889228425,10.443759456917354,0.28866135112984204,0.12642058394627115,9.44653484254915
1111,oscars,Track time,150,Text length,5000,Duration,30,22,197,26,158,0.10301797421996096,-0.006804395181980984,12.615578865578872,0.2857457844859473,0.12152071966233258,11.426890261841715
1112,oscars,Track time,150,Text length,5000,Duration,40,16,197,26,158,0.10378611035512778,-0.004768052048167103,12.444638694638702,0.28752690200143005,0.12576050198588978,11.257559412899216
1113,oscars,Track time,150,Text length,5000,Duration,50,15,197,26,158,0.1046853772872087,-0.003774192351262534,12.359168609168616,0.29016310859347905,0.1295867189216455,11.17125952077408
1114,oscars,Track time,150,Text length,5000,Duration,75,9,197,26,158,0.10552419918657108,-0.002271946344851535,12.188228438228442,0.2959306542895504,0.13760797601372,10.998659736523807
1115,oscars,Track time,150,Text length,5000,Duration,100,6,197,26,158,0.10593822411839597,-0.0012250987431082756,12.10275835275836,0.2969703787197005,0.13988499922903505,10.912359844398674
1116,oscars,Track time,150,Text length,5000,Duration,125,5,197,26,158,0.10489376038539198,-0.002419662317245853,12.017288267288272,0.2859581227892284,0.12362919219478902,10.883593213690297
1117,oscars,Track time,150,Text length,5000,Duration,150,4,197,26,158,0.10514406228377031,-0.001210805029002806,12.102758352758357,0.29049873366162315,0.13157274804776345,10.960740086953678
1118,oscars,Track time,150,Text length,7500,Duration,0,527,92,26,158,0.11145016010090951,0.013171018378684642,10.760040810195981,0.32119364311671156,0.18150111455832577,9.617382680531444
