,Term,Filter 1,Threshold 1,Filter 2,Threshold 2,Filter 3,Threshold 3,Number of videos,Number of news,Number of podcasts,Number of apps,Cosine,Pearson,Euclidean,Cosine_with_mean,Pearson_with_mean,Euclidean_with_mean
319,quantum computing,Track time,50,Text length,100,Duration,100,4,399,298,42,0.7770258607262391,0.37031036643710674,12.927456417039746,0.8769745000942907,0.5421013067633029,9.439514448953494
320,quantum computing,Track time,50,Text length,100,Duration,125,1,399,298,42,0.7956891744399185,0.41113760652684433,12.891737891737892,0.885879432176319,0.5845224984195829,9.460836750124576
321,quantum computing,Track time,50,Text length,100,Duration,150,1,399,298,42,0.7956891744399185,0.41113760652684433,12.891737891737892,0.885879432176319,0.5845224984195829,9.460836750124576
322,quantum computing,Track time,50,Text length,1000,Duration,0,502,381,298,42,0.801591459487852,0.4223725718227233,13.233193365566017,0.8863951786846882,0.593468983008225,10.001133805429134
323,quantum computing,Track time,50,Text length,1000,Duration,25,73,381,298,42,0.7986522727898556,0.40855288364812287,13.054682040531102,0.8878071387744435,0.5880401352080895,9.672063425294589
324,quantum computing,Track time,50,Text length,1000,Duration,50,35,381,298,42,0.7995107953331437,0.4078679839671011,12.37991368199701,0.8884697035940182,0.5861505576141733,8.935170916023125
325,quantum computing,Track time,50,Text length,1000,Duration,75,11,381,298,42,0.7628939355516848,0.32692419875190176,13.458252781169437,0.8799925396658063,0.5138691625999083,9.410334012545446
326,quantum computing,Track time,50,Text length,1000,Duration,100,4,381,298,42,0.7747363138850751,0.3614350625742225,12.765928130511458,0.8766696516286442,0.5366361664982499,9.185309326895085
327,quantum computing,Track time,50,Text length,1000,Duration,125,1,381,298,42,0.7946908395829375,0.40382286640809206,13.481600189933527,0.8866213873262249,0.5817509349980549,9.961924167965151
328,quantum computing,Track time,50,Text length,1000,Duration,150,1,381,298,42,0.7946908395829375,0.40382286640809206,13.481600189933527,0.8866213873262249,0.5817509349980549,9.961924167965151
329,quantum computing,Track time,50,Text length,2000,Duration,0,502,354,298,42,0.7996393486632998,0.42460680960406416,13.186365174960528,0.8847931660033769,0.5925673177176385,9.788126068260603
330,quantum computing,Track time,50,Text length,2000,Duration,25,73,354,298,42,0.7974272273519881,0.4119662974008893,12.951164500961244,0.8862703512271501,0.5873911028889596,9.501880257925198
331,quantum computing,Track time,50,Text length,2000,Duration,50,35,354,298,42,0.7982599783470431,0.4113097972886591,12.350893950123242,0.8867990093479875,0.5852789607733517,8.870311594619603
332,quantum computing,Track time,50,Text length,2000,Duration,75,11,354,298,42,0.7621404595122581,0.3317724264407725,13.649900843528293,0.8784991611164479,0.5144916346104287,9.530591572599311
333,quantum computing,Track time,50,Text length,2000,Duration,100,4,354,298,42,0.7734933929914611,0.3654256881274566,12.967676386794036,0.8752636310331746,0.5370384123407069,9.30943634795402
334,quantum computing,Track time,50,Text length,2000,Duration,125,1,354,298,42,0.7925466192071166,0.40640346097848834,13.418267316116774,0.8847324011281493,0.5806198607905726,9.761837558754422
335,quantum computing,Track time,50,Text length,2000,Duration,150,1,354,298,42,0.7925466192071166,0.40640346097848834,13.418267316116774,0.8847324011281493,0.5806198607905726,9.761837558754422
336,quantum computing,Track time,50,Text length,3000,Duration,0,502,303,298,42,0.7912068985620135,0.4153947660143003,13.498706751667836,0.8824876239981878,0.5884474293344937,9.873571115281997
337,quantum computing,Track time,50,Text length,3000,Duration,25,73,303,298,42,0.7877793935893115,0.40089371306679294,13.235298651965321,0.8836324446865059,0.5820060485426777,9.603898438849894
338,quantum computing,Track time,50,Text length,3000,Duration,50,35,303,298,42,0.7890253739084261,0.40057535912431835,12.600938597871115,0.8839031042871927,0.5791377792176063,8.933269309441537
339,quantum computing,Track time,50,Text length,3000,Duration,75,11,303,298,42,0.7493866497382026,0.3173411150725028,13.320659460365334,0.8737274798834971,0.5013497404571599,9.029878282368925
340,quantum computing,Track time,50,Text length,3000,Duration,100,4,303,298,42,0.7609135294547428,0.35155239862424603,12.639482431149094,0.8696823043655183,0.5246205097867747,8.908019638395931
341,quantum computing,Track time,50,Text length,3000,Duration,125,1,303,298,42,0.7827128287898866,0.39541876287498584,13.755853554704142,0.8819488102546312,0.5747296638045757,9.851468847860623
342,quantum computing,Track time,50,Text length,3000,Duration,150,1,303,298,42,0.7827128287898866,0.39541876287498584,13.755853554704142,0.8819488102546312,0.5747296638045757,9.851468847860623
343,quantum computing,Track time,50,Text length,5000,Duration,0,502,181,298,42,0.7789064908079344,0.397759326879217,13.613449407412661,0.8791946332773024,0.5769282457492909,9.793528207003227
344,quantum computing,Track time,50,Text length,5000,Duration,25,73,181,298,42,0.7730511267951631,0.3798534911947868,12.984783360505917,0.8789390866790731,0.5667055944564526,9.17629191756061
345,quantum computing,Track time,50,Text length,5000,Duration,50,35,181,298,42,0.7758380965805375,0.3809034126838658,12.991391413581619,0.8796939046370815,0.5643350062845424,9.155535198765971
346,quantum computing,Track time,50,Text length,5000,Duration,75,11,181,298,42,0.7276953217565876,0.28958377694100695,13.390860073974103,0.8643203853901184,0.47137017209804405,8.945780789021583
347,quantum computing,Track time,50,Text length,5000,Duration,100,4,181,298,42,0.7422301537667778,0.32694190135509676,12.67142437646823,0.862015335729144,0.501273800156898,8.7344995594584
348,quantum computing,Track time,50,Text length,5000,Duration,125,1,181,298,42,0.7675230902542061,0.3740552193925199,13.432500547885155,0.8764168087532479,0.5570829389764882,9.351183396490837
349,quantum computing,Track time,50,Text length,5000,Duration,150,1,181,298,42,0.7675230902542061,0.3740552193925199,13.432500547885155,0.8764168087532479,0.5570829389764882,9.351183396490837
350,quantum computing,Track time,50,Text length,7500,Duration,0,502,86,298,42,0.7584923871128656,0.3602874696749987,14.381156448799413,0.8724909795993531,0.5365712491902457,9.826492482109877
351,quantum computing,Track time,50,Text length,7500,Duration,25,73,86,298,42,0.7523059481142829,0.34301552316731854,14.281674208144805,0.871625237403647,0.5249891240113185,9.57219037680996
352,quantum computing,Track time,50,Text length,7500,Duration,50,35,86,298,42,0.7560202340882328,0.34462474135179366,14.26456622535054,0.8720055882937048,0.5217000149273479,9.601333041906683
353,quantum computing,Track time,50,Text length,7500,Duration,75,11,86,298,42,0.7159653247305677,0.26617759088001225,15.95619658119656,0.8601063128783785,0.4361999084219867,10.518997962363656
354,quantum computing,Track time,50,Text length,7500,Duration,100,4,86,298,42,0.7258616891892298,0.2975270780481311,15.207146248812894,0.8558725931169928,0.4624000011862953,10.267689480202963
355,quantum computing,Track time,50,Text length,7500,Duration,125,1,86,298,42,0.744160359306687,0.33451060842262925,15.835707502374174,0.8662743097369521,0.5088707603620348,10.811458707898838
356,quantum computing,Track time,50,Text length,7500,Duration,150,1,86,298,42,0.744160359306687,0.33451060842262925,15.835707502374174,0.8662743097369521,0.5088707603620348,10.811458707898838
357,quantum computing,Track time,50,Text length,10000,Duration,0,502,44,298,42,0.7302764314140856,0.32119335658135584,14.351851851851839,0.8621823409213152,0.5112739559929762,9.192696472092369
358,quantum computing,Track time,50,Text length,10000,Duration,25,73,44,298,42,0.7219636803895232,0.30074380192660305,14.345174501424497,0.8607507853704821,0.4965579673306289,9.049752287346678
359,quantum computing,Track time,50,Text length,10000,Duration,50,35,44,298,42,0.7241443154890255,0.3001241472808865,13.67451539020166,0.8611433991299547,0.49228481698396925,8.605546977271073
360,quantum computing,Track time,50,Text length,10000,Duration,75,11,44,298,42,0.6694431898961863,0.2110008426847591,15.535968660968635,0.8357818903936475,0.3748806415768724,9.75628271205402
361,quantum computing,Track time,50,Text length,10000,Duration,100,4,44,298,42,0.6835257422819836,0.24607015136227275,14.786918328584969,0.8344658305246413,0.41251517668832666,9.504974229893325
362,quantum computing,Track time,50,Text length,10000,Duration,125,1,44,298,42,0.7100821669617896,0.2891463571959006,14.957264957264954,0.8551900825852986,0.4785372056435237,9.313196691837474
363,quantum computing,Track time,50,Text length,10000,Duration,150,1,44,298,42,0.7100821669617896,0.2891463571959006,14.957264957264954,0.8551900825852986,0.4785372056435237,9.313196691837474
364,quantum computing,Track time,50,Text length,100000,Duration,0,502,1,298,42,0.7281121001442391,0.3510650105136048,14.367553438847999,0.8467721658465256,0.5146295469440134,9.707913304619176
365,quantum computing,Track time,50,Text length,100000,Duration,25,73,1,298,42,0.7165995593343643,0.3249063565917741,14.359036837107002,0.843909655192813,0.4954382879672778,9.566586969641527
366,quantum computing,Track time,50,Text length,100000,Duration,50,35,1,298,42,0.7162919415016594,0.32192474669925225,13.805792972459617,0.8448666019166512,0.49103462155624833,9.141493428598437
367,quantum computing,Track time,50,Text length,100000,Duration,75,11,1,298,42,0.6319172100510158,0.20316796078940785,14.45216049382713,0.8041618233469761,0.34054306303775356,9.989612050021972
368,quantum computing,Track time,50,Text length,100000,Duration,100,4,1,298,42,0.6560822904813548,0.24913070050747638,13.70311016144347,0.8059766150200003,0.39095211764495513,9.867753406048982
369,quantum computing,Track time,50,Text length,100000,Duration,125,1,1,298,42,0.7046735726920532,0.31494868550393085,14.98609415276081,0.8382643833885115,0.47833398298145513,9.912501498262017
370,quantum computing,Track time,50,Text length,100000,Duration,150,1,1,298,42,0.7046735726920532,0.31494868550393085,14.98609415276081,0.8382643833885115,0.47833398298145513,9.912501498262017
371,quantum computing,Track time,50,Text length,1000000,Duration,0,502,0,298,42,0.7281121001442391,0.3510650105136048,14.367553438847999,0.8467721658465256,0.5146295469440134,9.707913304619176
372,quantum computing,Track time,50,Text length,1000000,Duration,25,73,0,298,42,0.7165995593343643,0.3249063565917741,14.359036837107002,0.843909655192813,0.4954382879672778,9.566586969641527
373,quantum computing,Track time,50,Text length,1000000,Duration,50,35,0,298,42,0.7162919415016594,0.32192474669925225,13.805792972459617,0.8448666019166512,0.49103462155624833,9.141493428598437
374,quantum computing,Track time,50,Text length,1000000,Duration,75,11,0,298,42,0.6319172100510158,0.20316796078940785,14.45216049382713,0.8041618233469761,0.34054306303775356,9.989612050021972
375,quantum computing,Track time,50,Text length,1000000,Duration,100,4,0,298,42,0.6560822904813548,0.24913070050747638,13.70311016144347,0.8059766150200003,0.39095211764495513,9.867753406048982
376,quantum computing,Track time,50,Text length,1000000,Duration,125,1,0,298,42,0.7046735726920532,0.31494868550393085,14.98609415276081,0.8382643833885115,0.47833398298145513,9.912501498262017
377,quantum computing,Track time,50,Text length,1000000,Duration,150,1,0,298,42,0.7046735726920532,0.31494868550393085,14.98609415276081,0.8382643833885115,0.47833398298145513,9.912501498262017
378,quantum computing,Track time,50,Text length,10000000,Duration,0,502,0,298,42,0.7281121001442391,0.3510650105136048,14.367553438847999,0.8467721658465256,0.5146295469440134,9.707913304619176
379,quantum computing,Track time,50,Text length,10000000,Duration,25,73,0,298,42,0.7165995593343643,0.3249063565917741,14.359036837107002,0.843909655192813,0.4954382879672778,9.566586969641527
380,quantum computing,Track time,50,Text length,10000000,Duration,50,35,0,298,42,0.7162919415016594,0.32192474669925225,13.805792972459617,0.8448666019166512,0.49103462155624833,9.141493428598437
381,quantum computing,Track time,50,Text length,10000000,Duration,75,11,0,298,42,0.6319172100510158,0.20316796078940785,14.45216049382713,0.8041618233469761,0.34054306303775356,9.989612050021972
382,quantum computing,Track time,50,Text length,10000000,Duration,100,4,0,298,42,0.6560822904813548,0.24913070050747638,13.70311016144347,0.8059766150200003,0.39095211764495513,9.867753406048982
383,quantum computing,Track time,50,Text length,10000000,Duration,125,1,0,298,42,0.7046735726920532,0.31494868550393085,14.98609415276081,0.8382643833885115,0.47833398298145513,9.912501498262017
384,quantum computing,Track time,50,Text length,10000000,Duration,150,1,0,298,42,0.7046735726920532,0.31494868550393085,14.98609415276081,0.8382643833885115,0.47833398298145513,9.912501498262017
385,quantum computing,Track time,100,Text length,0,Duration,0,502,399,37,42,0.7295313365258165,0.3826099417032582,11.723353128754871,0.8416983530862573,0.5674024417466985,8.507644859278262
386,quantum computing,Track time,100,Text length,0,Duration,25,73,399,37,42,0.7227895228419283,0.36385561110266734,11.761380443074433,0.84162989880295,0.5566685656496966,8.54638127968278
387,quantum computing,Track time,100,Text length,0,Duration,50,35,399,37,42,0.719846795587251,0.3592075814584274,11.72088304249762,0.8393672803667334,0.549055197304509,8.704808671940548
388,quantum computing,Track time,100,Text length,0,Duration,75,11,399,37,42,0.6811191525200546,0.27640713902780334,12.997040475488763,0.8305956405813478,0.4610233026004181,8.919136560210838
389,quantum computing,Track time,100,Text length,0,Duration,100,4,399,37,42,0.6898793316444422,0.31161436367596834,12.578900186658817,0.8254662050575742,0.49420879761791636,9.099341315797803
390,quantum computing,Track time,100,Text length,0,Duration,125,1,399,37,42,0.7106329346410093,0.355320339937008,12.105908406195772,0.8348580067302361,0.5447330919924118,8.791284868173596
391,quantum computing,Track time,100,Text length,0,Duration,150,1,399,37,42,0.7106329346410093,0.355320339937008,12.105908406195772,0.8348580067302361,0.5447330919924118,8.791284868173596
392,quantum computing,Track time,100,Text length,100,Duration,0,502,399,37,42,0.7295313365258165,0.3826099417032582,11.723353128754871,0.8416983530862573,0.5674024417466985,8.507644859278262
393,quantum computing,Track time,100,Text length,100,Duration,25,73,399,37,42,0.7227895228419283,0.36385561110266734,11.761380443074433,0.84162989880295,0.5566685656496966,8.54638127968278
394,quantum computing,Track time,100,Text length,100,Duration,50,35,399,37,42,0.719846795587251,0.3592075814584274,11.72088304249762,0.8393672803667334,0.549055197304509,8.704808671940548
395,quantum computing,Track time,100,Text length,100,Duration,75,11,399,37,42,0.6811191525200546,0.27640713902780334,12.997040475488763,0.8305956405813478,0.4610233026004181,8.919136560210838
396,quantum computing,Track time,100,Text length,100,Duration,100,4,399,37,42,0.6898793316444422,0.31161436367596834,12.578900186658817,0.8254662050575742,0.49420879761791636,9.099341315797803
397,quantum computing,Track time,100,Text length,100,Duration,125,1,399,37,42,0.7106329346410093,0.355320339937008,12.105908406195772,0.8348580067302361,0.5447330919924118,8.791284868173596
398,quantum computing,Track time,100,Text length,100,Duration,150,1,399,37,42,0.7106329346410093,0.355320339937008,12.105908406195772,0.8348580067302361,0.5447330919924118,8.791284868173596
399,quantum computing,Track time,100,Text length,1000,Duration,0,502,381,37,42,0.7256465419584532,0.37281812209166365,11.886331063197648,0.8424302042946741,0.5650738719672698,8.499533442064001
400,quantum computing,Track time,100,Text length,1000,Duration,25,73,381,37,42,0.7183254216717562,0.35314702574540835,11.92528735632185,0.8422407401479214,0.5536871119867989,8.521528819672621
401,quantum computing,Track time,100,Text length,1000,Duration,50,35,381,37,42,0.7151124462940932,0.34821545576721263,11.847103513770179,0.8399867340547066,0.5458936285405072,8.67704937682125
402,quantum computing,Track time,100,Text length,1000,Duration,75,11,381,37,42,0.6736329142968595,0.2627604910196583,13.231675731675738,0.8289667576088942,0.4516248983831113,8.957136993814455
403,quantum computing,Track time,100,Text length,1000,Duration,100,4,381,37,42,0.6831791986603655,0.2988685614835367,12.767417767417772,0.8241059772232221,0.4866857551614889,9.09712006799386
404,quantum computing,Track time,100,Text length,1000,Duration,125,1,381,37,42,0.7056524628463327,0.34403207807445285,12.253733920400592,0.8354607549372857,0.5413429397035517,8.738990044275917
405,quantum computing,Track time,100,Text length,1000,Duration,150,1,381,37,42,0.7056524628463327,0.34403207807445285,12.253733920400592,0.8354607549372857,0.5413429397035517,8.738990044275917
406,quantum computing,Track time,100,Text length,2000,Duration,0,502,354,37,42,0.7235326806451754,0.3761654418746295,11.874759005838841,0.8419162086764062,0.5665071030124165,8.552741785428982
407,quantum computing,Track time,100,Text length,2000,Duration,25,73,354,37,42,0.717556418291744,0.3581773913261543,11.889314647694535,0.8419636478000418,0.555776715135839,8.596463856116848
408,quantum computing,Track time,100,Text length,2000,Duration,50,35,354,37,42,0.7144996287286005,0.3534633452589889,11.836527095835589,0.8396022623272287,0.5479321628673528,8.766724216929632
409,quantum computing,Track time,100,Text length,2000,Duration,75,11,354,37,42,0.6737728247747029,0.2697008989716822,13.198110440757503,0.8288452290079598,0.45589782274992874,8.996505230403313
410,quantum computing,Track time,100,Text length,2000,Duration,100,4,354,37,42,0.6826898866505624,0.30481446998659634,12.748764035528744,0.8242065182050411,0.4903590838078866,9.140690916184278
411,quantum computing,Track time,100,Text length,2000,Duration,125,1,354,37,42,0.7036385540904918,0.3482643017698879,12.258218814591366,0.8348456253380068,0.5431655237475208,8.810250697426271
412,quantum computing,Track time,100,Text length,2000,Duration,150,1,354,37,42,0.7036385540904918,0.3482643017698879,12.258218814591366,0.8348456253380068,0.5431655237475208,8.810250697426271
413,quantum computing,Track time,100,Text length,3000,Duration,0,502,303,37,42,0.7042037817265826,0.3628917853843078,12.341122702642304,0.8325574429710373,0.5576450570446246,8.990604512211206
414,quantum computing,Track time,100,Text length,3000,Duration,25,73,303,37,42,0.6957804636336969,0.342329079197504,12.468145394673991,0.8315037251427456,0.5443191875138259,9.043686838060745
415,quantum computing,Track time,100,Text length,3000,Duration,50,35,303,37,42,0.6928404870689315,0.33777848822900114,12.450615950147784,0.8280307882094959,0.5346523931933082,9.293893241143643
416,quantum computing,Track time,100,Text length,3000,Duration,75,11,303,37,42,0.6478793524691501,0.25015594432315413,13.907622566476725,0.8139385869525119,0.4321633166927663,9.572520875784091
417,quantum computing,Track time,100,Text length,3000,Duration,100,4,303,37,42,0.6559087020087618,0.28568972817585103,13.463578763057923,0.8074240650061042,0.4682637857901101,9.78440009588877
418,quantum computing,Track time,100,Text length,3000,Duration,125,1,303,37,42,0.6800161416374605,0.3320966355763803,12.925310125830958,0.8226825071110527,0.5300048655090217,9.396849654400896
419,quantum computing,Track time,100,Text length,3000,Duration,150,1,303,37,42,0.6800161416374605,0.3320966355763803,12.925310125830958,0.8226825071110527,0.5300048655090217,9.396849654400896
420,quantum computing,Track time,100,Text length,5000,Duration,0,502,181,37,42,0.6720169974032209,0.33629931851930805,13.360920196140018,0.8236749619063412,0.5457164543230562,9.330125086395846
421,quantum computing,Track time,100,Text length,5000,Duration,25,73,181,37,42,0.6586708122601098,0.3111569064092039,13.429691055499,0.8188067219944113,0.5251005677596399,9.524231669656542
422,quantum computing,Track time,100,Text length,5000,Duration,50,35,181,37,42,0.6572636426516343,0.30778491744868397,13.277897729250244,0.8151905706410837,0.5148030963456661,9.781208771646874
423,quantum computing,Track time,100,Text length,5000,Duration,75,11,181,37,42,0.6016540440673739,0.21242801748664167,15.19055287171228,0.7903138696192854,0.3877304590888954,10.28650243977856
424,quantum computing,Track time,100,Text length,5000,Duration,100,4,181,37,42,0.611957438987156,0.2507111988451571,14.65636483752425,0.7870810606874502,0.4347582065264566,10.378048420354135
425,quantum computing,Track time,100,Text length,5000,Duration,125,1,181,37,42,0.6389854387926266,0.2996030184173407,14.09235168426343,0.8063103690916957,0.5062376481706092,9.874192994949382
426,quantum computing,Track time,100,Text length,5000,Duration,150,1,181,37,42,0.6389854387926266,0.2996030184173407,14.09235168426343,0.8063103690916957,0.5062376481706092,9.874192994949382
427,quantum computing,Track time,100,Text length,7500,Duration,0,502,86,37,42,0.6370731202280393,0.28792478357061496,14.873699617332326,0.8006615043412325,0.4716066315505026,9.9989052913098
428,quantum computing,Track time,100,Text length,7500,Duration,25,73,86,37,42,0.6244519051294293,0.26558070040436416,14.981118636779017,0.7948668342036045,0.45061035346713624,10.063119234518158
429,quantum computing,Track time,100,Text length,7500,Duration,50,35,86,37,42,0.6249446281989794,0.2636129498344761,14.59234245692579,0.7909451115497478,0.44047055077177383,10.141521549288544
430,quantum computing,Track time,100,Text length,7500,Duration,75,11,86,37,42,0.5838801698745667,0.18553896133396672,16.743233618233592,0.7745785335819422,0.33075277330959296,10.82384434056495
431,quantum computing,Track time,100,Text length,7500,Duration,100,4,86,37,42,0.5869542459621523,0.2162715201182936,16.305199430199405,0.7665379860143634,0.36967697582568576,11.025610292061211
432,quantum computing,Track time,100,Text length,7500,Duration,125,1,86,37,42,0.6010729671279506,0.2514543314378353,15.712844254510893,0.7750219203054174,0.421454446662223,10.669623237045029
433,quantum computing,Track time,100,Text length,7500,Duration,150,1,86,37,42,0.6010729671279506,0.2514543314378353,15.712844254510893,0.7750219203054174,0.421454446662223,10.669623237045029
434,quantum computing,Track time,100,Text length,10000,Duration,0,502,44,37,42,0.5696758907365587,0.23627936371808264,15.396096369621837,0.7580797727592449,0.42622160797582315,11.693979220029703
435,quantum computing,Track time,100,Text length,10000,Duration,25,73,44,37,42,0.5515075069384389,0.20895067382382454,15.57869250479313,0.7478276071223873,0.39753177266295703,11.85191215925376
436,quantum computing,Track time,100,Text length,10000,Duration,50,35,44,37,42,0.5477934831712432,0.20405866968287567,15.408675044091705,0.74087564986698,0.3835495482397264,12.174591759273527
437,quantum computing,Track time,100,Text length,10000,Duration,75,11,44,37,42,0.4904780196203691,0.11513865009511813,17.385446343779655,0.6976437235066366,0.23196317707287487,12.605377761796325
438,quantum computing,Track time,100,Text length,10000,Duration,100,4,44,37,42,0.4945386431193002,0.14915689583877373,16.947412155745464,0.6926941616389811,0.2855075212758566,12.807143713292584
439,quantum computing,Track time,100,Text length,10000,Duration,125,1,44,37,42,0.5147357582183284,0.18949220176569676,16.355056980056958,0.7171847282832109,0.36019899585496584,12.451156658276402
440,quantum computing,Track time,100,Text length,10000,Duration,150,1,44,37,42,0.5147357582183284,0.18949220176569676,16.355056980056958,0.7171847282832109,0.36019899585496584,12.451156658276402
441,quantum computing,Track time,100,Text length,100000,Duration,0,502,1,37,42,0.4947455313777767,0.25420504639995634,16.77679627113953,0.6906600077286043,0.4410771073684006,13.870612076745942
442,quantum computing,Track time,100,Text length,100000,Duration,25,73,1,37,42,0.46533525818597316,0.2154956276713002,17.02403432054593,0.6674430838940497,0.39587813004869427,14.078552599914332
443,quantum computing,Track time,100,Text length,100000,Duration,50,35,1,37,42,0.4526422512878385,0.20543753682318103,17.060856146001058,0.6541475386855939,0.3754418703205965,14.457142757879117
444,quantum computing,Track time,100,Text length,100000,Duration,75,11,1,37,42,0.3694759842414466,0.08874793511090641,19.0764482431149,0.5719709140691848,0.16429710742452872,15.21834671780734
445,quantum computing,Track time,100,Text length,100000,Duration,100,4,1,37,42,0.37325331665491274,0.13146881575278596,18.54226020892687,0.5667645187588775,0.23804342619228927,15.438091813496342
446,quantum computing,Track time,100,Text length,100000,Duration,125,1,1,37,42,0.4057505189317701,0.19296552364323108,18.090426163342805,0.6094392974682262,0.35228316893047196,14.945163610212148
447,quantum computing,Track time,100,Text length,100000,Duration,150,1,1,37,42,0.4057505189317701,0.19296552364323108,18.090426163342805,0.6094392974682262,0.35228316893047196,14.945163610212148
448,quantum computing,Track time,100,Text length,1000000,Duration,0,502,0,37,42,0.4947455313777767,0.25420504639995634,16.77679627113953,0.6906600077286043,0.4410771073684006,13.870612076745942
449,quantum computing,Track time,100,Text length,1000000,Duration,25,73,0,37,42,0.46533525818597316,0.2154956276713002,17.02403432054593,0.6674430838940497,0.39587813004869427,14.078552599914332
450,quantum computing,Track time,100,Text length,1000000,Duration,50,35,0,37,42,0.4526422512878385,0.20543753682318103,17.060856146001058,0.6541475386855939,0.3754418703205965,14.457142757879117
451,quantum computing,Track time,100,Text length,1000000,Duration,75,11,0,37,42,0.3694759842414466,0.08874793511090641,19.0764482431149,0.5719709140691848,0.16429710742452872,15.21834671780734
452,quantum computing,Track time,100,Text length,1000000,Duration,100,4,0,37,42,0.37325331665491274,0.13146881575278596,18.54226020892687,0.5667645187588775,0.23804342619228927,15.438091813496342
453,quantum computing,Track time,100,Text length,1000000,Duration,125,1,0,37,42,0.4057505189317701,0.19296552364323108,18.090426163342805,0.6094392974682262,0.35228316893047196,14.945163610212148
454,quantum computing,Track time,100,Text length,1000000,Duration,150,1,0,37,42,0.4057505189317701,0.19296552364323108,18.090426163342805,0.6094392974682262,0.35228316893047196,14.945163610212148
455,quantum computing,Track time,100,Text length,10000000,Duration,0,502,0,37,42,0.4947455313777767,0.25420504639995634,16.77679627113953,0.6906600077286043,0.4410771073684006,13.870612076745942
456,quantum computing,Track time,100,Text length,10000000,Duration,25,73,0,37,42,0.46533525818597316,0.2154956276713002,17.02403432054593,0.6674430838940497,0.39587813004869427,14.078552599914332
457,quantum computing,Track time,100,Text length,10000000,Duration,50,35,0,37,42,0.4526422512878385,0.20543753682318103,17.060856146001058,0.6541475386855939,0.3754418703205965,14.457142757879117
458,quantum computing,Track time,100,Text length,10000000,Duration,75,11,0,37,42,0.3694759842414466,0.08874793511090641,19.0764482431149,0.5719709140691848,0.16429710742452872,15.21834671780734
459,quantum computing,Track time,100,Text length,10000000,Duration,100,4,0,37,42,0.37325331665491274,0.13146881575278596,18.54226020892687,0.5667645187588775,0.23804342619228927,15.438091813496342
460,quantum computing,Track time,100,Text length,10000000,Duration,125,1,0,37,42,0.4057505189317701,0.19296552364323108,18.090426163342805,0.6094392974682262,0.35228316893047196,14.945163610212148
461,quantum computing,Track time,100,Text length,10000000,Duration,150,1,0,37,42,0.4057505189317701,0.19296552364323108,18.090426163342805,0.6094392974682262,0.35228316893047196,14.945163610212148
462,quantum computing,Track time,150,Text length,0,Duration,0,502,399,9,42,0.7255235017607884,0.3786641925423268,12.231349150748063,0.8326174418852921,0.5626995732485701,9.60674049899209
463,quantum computing,Track time,150,Text length,0,Duration,25,73,399,9,42,0.7203967424494598,0.3601949843622212,12.172906602254432,0.8340888631381285,0.5535926379562269,9.426022335829572
464,quantum computing,Track time,150,Text length,0,Duration,50,35,399,9,42,0.7164839603298243,0.3544860614252,11.946309862976525,0.8322701817185229,0.5464920604488636,9.092146987046046
465,quantum computing,Track time,150,Text length,0,Duration,75,11,399,9,42,0.6638190576993287,0.2574468777853087,12.852733686067008,0.8219039071790606,0.45045221384604894,9.249912958111443
466,quantum computing,Track time,150,Text length,0,Duration,100,4,399,9,42,0.7452694699577279,0.43829862597709385,11.312906506910034,0.8797911147218747,0.6613597083781233,8.119948316026749
467,quantum computing,Track time,150,Text length,0,Duration,125,1,399,9,42,0.780179658076473,0.5150550896398811,11.411587954797824,0.8906611345679257,0.7262773015973031,8.236696395991121
468,quantum computing,Track time,150,Text length,0,Duration,150,1,399,9,42,0.780179658076473,0.5150550896398811,11.411587954797824,0.8906611345679257,0.7262773015973031,8.236696395991121
469,quantum computing,Track time,150,Text length,100,Duration,0,502,399,9,42,0.7255235017607884,0.3786641925423268,12.231349150748063,0.8326174418852921,0.5626995732485701,9.60674049899209
470,quantum computing,Track time,150,Text length,100,Duration,25,73,399,9,42,0.7203967424494598,0.3601949843622212,12.172906602254432,0.8340888631381285,0.5535926379562269,9.426022335829572
471,quantum computing,Track time,150,Text length,100,Duration,50,35,399,9,42,0.7164839603298243,0.3544860614252,11.946309862976525,0.8322701817185229,0.5464920604488636,9.092146987046046
472,quantum computing,Track time,150,Text length,100,Duration,75,11,399,9,42,0.6638190576993287,0.2574468777853087,12.852733686067008,0.8219039071790606,0.45045221384604894,9.249912958111443
473,quantum computing,Track time,150,Text length,100,Duration,100,4,399,9,42,0.7452694699577279,0.43829862597709385,11.312906506910034,0.8797911147218747,0.6613597083781233,8.119948316026749
474,quantum computing,Track time,150,Text length,100,Duration,125,1,399,9,42,0.780179658076473,0.5150550896398811,11.411587954797824,0.8906611345679257,0.7262773015973031,8.236696395991121
475,quantum computing,Track time,150,Text length,100,Duration,150,1,399,9,42,0.780179658076473,0.5150550896398811,11.411587954797824,0.8906611345679257,0.7262773015973031,8.236696395991121
476,quantum computing,Track time,150,Text length,1000,Duration,0,502,381,9,42,0.7209665856963464,0.3676571214920908,12.553780431815749,0.8320692148188981,0.558451416332122,9.813436281463174
477,quantum computing,Track time,150,Text length,1000,Duration,25,73,381,9,42,0.7152779711227123,0.3481555913157489,12.509662315863862,0.833492982202878,0.5487420660692214,9.519190297394548
478,quantum computing,Track time,150,Text length,1000,Duration,50,35,381,9,42,0.7109939746671103,0.3420883746803835,12.256905735166608,0.8317274436502897,0.5415215890867473,9.130799576838692
